create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2020-09-01 12:55:00,BTCUSDT,40916.60500000,487263983.12955000,1.21182047,1.26207037,1.32722691,0.36743541
2020-09-01 13:00:00,BTCUSDT,40908.18300000,487241413.52163000,1.20958438,1.26316209,1.32337876,0.70927925
2020-09-01 13:05:00,BTCUSDT,40932.44400000,486754707.01704000,1.21197339,1.26253115,1.32361178,0.75630329
2020-09-01 13:10:00,BTCUSDT,40830.68300000,485375147.24055274,1.20984916,1.26368630,1.32268340,0.84043855
2020-09-01 13:15:00,BTCUSDT,40873.81100000,485858407.85669000,1.21323856,1.26429760,1.32515930,0.73860133
2020-09-01 13:20:00,BTCUSDT,40778.88700000,485065268.65387000,1.22134681,1.26488431,1.33304289,0.52006798
2020-09-01 13:25:00,BTCUSDT,40783.51700000,484590156.82917000,1.21803619,1.26373476,1.33079003,0.44482672
2020-09-01 13:30:00,BTCUSDT,40715.69300000,484137749.58853659,1.21782325,1.26461230,1.32963428,0.70613511
2020-09-01 13:35:00,BTCUSDT,40697.34800000,483888869.27287608,1.22086982,1.26545427,1.33159672,0.82430067
2020-09-01 13:40:00,BTCUSDT,40658.50900000,482681914.27281850,1.21993178,1.26237444,1.33143739,0.72220479
2020-09-01 13:45:00,BTCUSDT,40697.80900000,483154566.35941521,1.21970034,1.26228453,1.33185542,0.71122643
2020-09-01 13:50:00,BTCUSDT,40717.62400000,483851600.88232788,1.22060786,1.26278142,1.32999904,0.85251205
2020-09-01 13:55:00,BTCUSDT,40729.39800000,483471394.96134000,1.22415330,1.26435855,1.33086325,0.60020151
2020-09-01 14:00:00,BTCUSDT,40691.97800000,483164069.12221881,1.22218917,1.26397075,1.33082924,0.88144356
2020-09-01 14:05:00,BTCUSDT,40426.81600000,478446676.24965489,1.21766038,1.26809357,1.33349676,0.67955784
2020-09-01 14:10:00,BTCUSDT,40307.15200000,477264894.68640000,1.22013910,1.26843814,1.33611466,1.10694404
2020-09-01 14:15:00,BTCUSDT,40362.95300000,478407763.07998082,1.21832153,1.26845110,1.33232333,1.42283134
2020-09-01 14:20:00,BTCUSDT,40366.21200000,477911278.57052234,1.21464001,1.26736348,1.33073095,0.87258268
2020-09-01 14:25:00,BTCUSDT,40386.29500000,478618281.90718243,1.22215524,1.26665868,1.33655819,1.09105524
2020-09-01 14:30:00,BTCUSDT,40520.51500000,480280749.78170000,1.22981554,1.26504430,1.34138943,0.77145429
2020-09-01 14:35:00,BTCUSDT,40554.74300000,480645486.44511000,1.23248070,1.26307145,1.34406813,0.50366511
2020-09-01 14:40:00,BTCUSDT,40554.42400000,481550935.91656000,1.22517356,1.25821666,1.33909561,2.58719400
2020-09-01 14:45:00,BTCUSDT,40551.44600000,481394731.26966000,1.22155419,1.25654753,1.33576571,1.16468536
2020-09-01 14:50:00,BTCUSDT,40564.66300000,481292830.50229000,1.22493225,1.25625148,1.33859188,0.81912638
2020-09-01 14:55:00,BTCUSDT,40596.69100000,482221207.97898823,1.22782713,1.25661057,1.33978599,1.14122467
2020-09-01 15:00:00,BTCUSDT,40573.86500000,482899475.16222533,1.23059499,1.25598711,1.34605623,1.95482233
2020-09-01 15:05:00,BTCUSDT,40536.00600000,482986511.49000000,1.23390752,1.25664380,1.35464888,1.22949529
2020-09-01 15:10:00,BTCUSDT,40489.09500000,483081808.06680916,1.23543653,1.25488444,1.35696053,1.57266559
2020-09-01 15:15:00,BTCUSDT,40451.50300000,482491279.59438142,1.22533937,1.25374332,1.35314891,2.32458219
2020-09-01 15:20:00,BTCUSDT,40404.51400000,482447511.51232280,1.22782136,1.25527798,1.35438321,1.06157067
2020-09-01 15:25:00,BTCUSDT,40350.32400000,483236989.79256735,1.23904747,1.25675504,1.37188435,1.93202978
2020-09-01 15:30:00,BTCUSDT,40298.81000000,481991096.08830000,1.23225121,1.25969172,1.36122388,0.40841372
2020-09-01 15:35:00,BTCUSDT,40331.39000000,482296070.97870000,1.22779456,1.25999755,1.35802347,0.80503648
2020-09-01 15:40:00,BTCUSDT,40459.20700000,483612947.19170000,1.22631579,1.25612122,1.35676419,0.85576419
2020-09-01 15:45:00,BTCUSDT,40501.85000000,485099228.24007734,1.22487249,1.25597706,1.35451341,1.26735530
2020-09-01 15:50:00,BTCUSDT,40488.73500000,485486327.12921187,1.21779370,1.25254543,1.35238933,2.43747520
2020-09-01 15:55:00,BTCUSDT,40465.63600000,487465469.76534576,1.22588987,1.25230081,1.38041164,1.42158970
2020-09-01 16:00:00,BTCUSDT,40611.10700000,489328101.57584000,1.20531581,1.25155003,1.36065901,0.99874620
2020-09-01 16:05:00,BTCUSDT,40454.03200000,486528357.54366983,1.19207362,1.25177403,1.33992486,0.83727817
2020-09-01 16:10:00,BTCUSDT,40537.34400000,488492426.25792000,1.19412025,1.24939262,1.33735886,1.17190377
2020-09-01 16:15:00,BTCUSDT,40578.36100000,488507062.51821000,1.18730673,1.24841707,1.32899756,0.97567792
2020-09-01 16:20:00,BTCUSDT,40619.94800000,488414660.95148000,1.18294118,1.24589068,1.32364417,0.87998486
2020-09-01 16:25:00,BTCUSDT,40614.94100000,488067780.26391066,1.17210118,1.24531215,1.31314208,1.38214536
2020-09-01 16:30:00,BTCUSDT,40479.81400000,485927033.93744286,1.17290684,1.24835380,1.30880779,0.61469364
2020-09-01 16:35:00,BTCUSDT,40682.37900000,488410182.21561124,1.17350390,1.24799583,1.31226296,1.07217576
2020-09-01 16:40:00,BTCUSDT,40783.87600000,490372430.19260951,1.17709251,1.24741561,1.31532932,1.00560701
2020-09-01 16:45:00,BTCUSDT,40814.79300000,490804824.33981000,1.18099016,1.24699891,1.32068496,0.93083297
2020-09-01 16:50:00,BTCUSDT,40843.92100000,490669050.83167000,1.18109774,1.24788909,1.31944849,0.58104276
2020-09-01 16:55:00,BTCUSDT,40896.82500000,491058810.94950000,1.18366148,1.24815648,1.31875909,0.49591403
2020-09-01 17:00:00,BTCUSDT,40954.08600000,491776664.68800000,1.18359547,1.24860817,1.31956564,1.04908786
2020-09-01 17:05:00,BTCUSDT,40864.41400000,490102036.93518000,1.19346734,1.24930436,1.32746205,0.38268211
2020-09-01 17:10:00,BTCUSDT,40767.32600000,488182613.75110000,1.18960154,1.24916960,1.31787176,0.69636566
2020-09-01 17:15:00,BTCUSDT,40714.21900000,487816193.52193000,1.18610164,1.25235185,1.31417699,0.86048721
2020-09-01 17:20:00,BTCUSDT,40693.52000000,487345595.52000000,1.19289642,1.25297439,1.32100577,0.68757890
2020-09-01 17:25:00,BTCUSDT,40731.39000000,487827112.32474638,1.19414301,1.25284881,1.32052034,2.20575236
2020-09-01 17:30:00,BTCUSDT,40765.34800000,488316383.24231233,1.19544507,1.25304037,1.32451758,2.25705118
2020-09-01 17:35:00,BTCUSDT,40806.47700000,488538622.21637444,1.19716841,1.25215829,1.32663267,0.87802217
2020-09-01 17:40:00,BTCUSDT,40804.82800000,489138490.53956000,1.19788407,1.25380693,1.32758114,0.83468184
2020-09-01 17:45:00,BTCUSDT,40834.68100000,488735596.40384000,1.19830281,1.25332714,1.32748824,0.44726570
2020-09-01 17:50:00,BTCUSDT,40886.46400000,489901611.64800000,1.20002981,1.25420035,1.32859663,0.52934866
2020-09-01 17:55:00,BTCUSDT,40867.71300000,489634026.06735000,1.20158162,1.25404651,1.33012852,0.37988625
2020-09-01 18:00:00,BTCUSDT,40869.11800000,489157977.73902000,1.19994036,1.25255208,1.32963907,0.47527304
2020-09-01 18:05:00,BTCUSDT,40886.19700000,490755280.60186786,1.19552906,1.25266487,1.32692496,3.25589395
2020-09-01 18:10:00,BTCUSDT,40906.14700000,491245191.81476000,1.19007282,1.25218109,1.32383749,1.10056546
2020-09-01 18:15:00,BTCUSDT,40920.37100000,491551046.19298000,1.18513033,1.25147297,1.32404692,1.16970630
2020-09-01 18:20:00,BTCUSDT,40929.84500000,491630879.70975000,1.18601896,1.25202959,1.32304989,1.06107306
2020-09-01 18:25:00,BTCUSDT,40940.75700000,491396758.19091000,1.18390294,1.25228521,1.32082277,0.35285700
2020-09-01 18:30:00,BTCUSDT,40958.78800000,492012935.38332000,1.19060323,1.25263166,1.32556098,0.95604777
2020-09-01 18:35:00,BTCUSDT,40911.46700000,490509611.65406086,1.19444444,1.25374686,1.32942326,0.56496242
